FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2199,05-01-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2198,05-01-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2197,05-01-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2196,05-01-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2195,05-01-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2194,05-01-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2193,05-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2192,05-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2191,05-01-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2190,05-01-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218f,05-01-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218e,05-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218d,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218c,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218b,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-218a,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2189,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2188,05-02-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2187,05-02-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2186,05-02-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2185,05-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2184,05-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,2,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2183,05-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2182,05-02-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2181,05-03-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2180,05-03-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217f,05-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217e,05-03-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217d,05-03-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217c,05-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217b,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-217a,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2179,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2178,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2177,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2176,05-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2175,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2174,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2173,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2172,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2171,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2170,05-04-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216f,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216e,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216d,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216c,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216b,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-216a,05-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2169,05-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2168,05-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2167,05-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2166,05-05-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2165,05-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2164,05-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2163,05-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2162,05-05-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2161,05-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2160,05-05-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,1,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215f,05-05-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215e,05-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215d,05-06-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215c,05-06-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215b,05-06-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-215a,05-06-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2159,05-06-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2158,05-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2157,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2156,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2155,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2154,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2153,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2152,05-06-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2151,05-07-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2150,05-07-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214f,05-07-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214e,05-07-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214d,05-07-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214c,05-07-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214b,05-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-214a,05-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2149,05-07-2019 00:00:00,8,Mauvais,AtmoSud,commune,13001,Aix-en-Provence,2,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2148,05-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2147,05-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2146,05-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,3,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2145,05-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2144,05-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2143,05-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2142,05-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2141,05-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2140,05-08-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213f,05-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213e,05-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213d,05-08-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213c,05-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213b,05-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-213a,05-08-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,3,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2139,05-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2138,05-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2137,05-09-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2136,05-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2135,05-09-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2134,05-09-2018 00:00:00,8,Mauvais,AtmoSud,commune,84007,Avignon,2,0,8,4,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2133,05-09-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2132,05-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2131,05-09-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2130,05-09-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,1,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212f,05-09-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212e,05-09-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212d,05-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212c,05-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212b,05-10-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-212a,05-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2129,05-10-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2128,05-10-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2127,05-10-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2126,05-10-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2125,05-10-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2124,05-10-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2123,05-10-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2122,05-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2121,05-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2120,05-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211f,05-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211e,05-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211d,05-11-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211c,05-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211b,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-211a,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2119,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2118,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2117,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2116,05-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2115,05-12-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2114,05-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2113,05-12-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2112,05-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2111,05-12-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,2,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2110,05-12-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,4,0,2,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210f,06-01-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210e,06-01-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210d,06-01-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210c,06-01-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210b,06-01-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-210a,06-01-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2109,06-01-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,5,0,3,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2108,06-01-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,3,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2107,06-01-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2106,06-01-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2105,06-01-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2104,06-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2103,06-02-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2102,06-02-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2101,06-02-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e677a716d_-2100,06-02-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,2,0,#8DA71E
